zip,type,primary_city,state,county,timezone
76707,STANDARD,Waco,TX,McLennan County,America/Chicago
76708,STANDARD,Waco,TX,McLennan County,America/Chicago
76710,STANDARD,Waco,TX,McLennan County,America/Chicago
76711,STANDARD,Waco,TX,McLennan County,America/Chicago
76712,STANDARD,Woodway,TX,McLennan County,America/Chicago
76798,STANDARD,Waco,TX,McLennan County,America/Chicago
76795,UNIQUE,Waco,TX,Mclennan County,America/Chicago
76797,UNIQUE,Waco,TX,Mclennan County,America/Chicago
76799,UNIQUE,Waco,TX,Mclennan County,America/Chicago
55312,STANDARD,Brownton,MN,McLeod County,America/Chicago
55336,STANDARD,Glencoe,MN,McLeod County,America/Chicago
55350,STANDARD,Hutchinson,MN,McLeod County,America/Chicago
55354,STANDARD,Lester Prairie,MN,McLeod County,America/Chicago
55370,STANDARD,Plato,MN,McLeod County,America/Chicago
55381,STANDARD,Silver Lake,MN,McLeod County,America/Chicago
55385,STANDARD,Stewart,MN,McLeod County,America/Chicago
55395,STANDARD,Winsted,MN,McLeod County,America/Chicago
37303,STANDARD,Athens,TN,McMinn County,America/New_York
37309,STANDARD,Calhoun,TN,McMinn County,America/New_York
37329,STANDARD,Englewood,TN,McMinn County,America/New_York
37331,STANDARD,Etowah,TN,McMinn County,America/New_York
37370,STANDARD,Riceville,TN,McMinn County,America/New_York
37826,STANDARD,Niota,TN,McMinn County,America/New_York
78007,STANDARD,Calliham,TX,McMullen County,America/Chicago
78072,STANDARD,Tilden,TX,McMullen County,America/Chicago
38310,STANDARD,Adamsville,TN,McNairy County,America/Chicago
38315,STANDARD,Bethel Springs,TN,McNairy County,America/Chicago
38334,STANDARD,Finger,TN,McNairy County,America/Chicago
38339,STANDARD,Guys,TN,McNairy County,America/Chicago
38357,STANDARD,Michie,TN,McNairy County,America/Chicago
38359,STANDARD,Milledgeville,TN,McNairy County,America/Chicago
38367,STANDARD,Ramer,TN,McNairy County,America/Chicago
38375,STANDARD,Selmer,TN,McNairy County,America/Chicago
38379,STANDARD,Stantonville,TN,McNairy County,America/Chicago
57437,STANDARD,Eureka,SD,McPherson County,America/Chicago
57456,STANDARD,Leola,SD,McPherson County,America/Chicago
57457,STANDARD,Long Lake,SD,McPherson County,America/Chicago
58439,STANDARD,Forbes,ND,McPherson County,America/Chicago
67107,STANDARD,Moundridge,KS,McPherson County,America/Chicago
67428,STANDARD,Canton,KS,McPherson County,America/Chicago
67443,STANDARD,Galva,KS,McPherson County,America/Chicago
67456,STANDARD,Lindsborg,KS,McPherson County,America/Chicago
67460,STANDARD,Mcpherson,KS,McPherson County,America/Chicago
67464,STANDARD,Marquette,KS,McPherson County,America/Chicago
67491,STANDARD,Windom,KS,McPherson County,America/Chicago
67546,STANDARD,Inman,KS,McPherson County,America/Chicago
69167,STANDARD,Tryon,NE,McPherson County,America/Chicago
40104,STANDARD,Battletown,KY,Meade County,America/New_York
40108,STANDARD,Brandenburg,KY,Meade County,America/New_York
40117,STANDARD,Ekron,KY,Meade County,America/New_York
40142,STANDARD,Guston,KY,Meade County,America/New_York
40155,STANDARD,Muldraugh,KY,Meade County,America/New_York
40157,STANDARD,Payneville,KY,Meade County,America/New_York
40161,STANDARD,Rhodelia,KY,Meade County,America/New_York
57626,STANDARD,Faith,SD,Meade County,America/Denver
57706,STANDARD,Ellsworth Afb,SD,Meade County,America/Denver
57718,STANDARD,Black Hawk,SD,Meade County,America/Denver
57737,STANDARD,Enning,SD,Meade County,America/Denver
57748,STANDARD,Howes,SD,Meade County,America/Denver
57758,STANDARD,Mud Butte,SD,Meade County,America/Denver
57769,STANDARD,Piedmont,SD,Meade County,America/Denver
57785,STANDARD,Sturgis,SD,Meade County,America/Denver
57787,STANDARD,Union Center,SD,Meade County,America/Denver
57792,STANDARD,White Owl,SD,Meade County,America/Denver
67844,STANDARD,Fowler,KS,Meade County,America/Chicago
67864,STANDARD,Meade,KS,Meade County,America/Chicago
67869,STANDARD,Plains,KS,Meade County,America/Chicago
59053,STANDARD,Martinsdale,MT,Meagher County,America/Denver
59645,STANDARD,White Sulphur Springs,MT,Meagher County,America/Denver
23915,STANDARD,Baskerville,VA,Mecklenburg County,America/New_York
23917,STANDARD,Boydton,VA,Mecklenburg County,America/New_York
23919,STANDARD,Bracey,VA,Mecklenburg County,America/New_York
23924,STANDARD,Chase City,VA,Mecklenburg County,America/New_York
23927,STANDARD,Clarksville,VA,Mecklenburg County,America/New_York
23950,STANDARD,La Crosse,VA,Mecklenburg County,America/New_York
23968,STANDARD,Skipwith,VA,Mecklenburg County,America/New_York
23970,STANDARD,South Hill,VA,Mecklenburg County,America/New_York
24529,STANDARD,Buffalo Junction,VA,Mecklenburg County,America/New_York
24580,STANDARD,Nelson,VA,Mecklenburg County,America/New_York
28031,STANDARD,Cornelius,NC,Mecklenburg County,America/New_York
28035,STANDARD,Davidson,NC,Mecklenburg County,America/New_York
28036,STANDARD,Davidson,NC,Mecklenburg County,America/New_York
28078,STANDARD,Huntersville,NC,Mecklenburg County,America/New_York
28105,STANDARD,Matthews,NC,Mecklenburg County,America/New_York
28134,STANDARD,Pineville,NC,Mecklenburg County,America/New_York
28202,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28203,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28204,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28205,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28206,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28207,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28208,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28209,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28210,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28211,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28212,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28213,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28214,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28215,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28216,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28217,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28226,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28227,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28244,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28246,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28254,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28262,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28269,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28270,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28273,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28277,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28278,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28280,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28281,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28282,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28284,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28285,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28287,STANDARD,Charlotte,NC,Mecklenburg County,America/New_York
28223,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
28228,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
28242,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
28243,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
28250,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
28253,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
28255,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
28258,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
28263,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
28274,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
28288,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
28289,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
28290,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
28296,UNIQUE,Charlotte,NC,Mecklenburg County,America/New_York
49305,STANDARD,Barryton,MI,Mecosta County,America/Detroit
49307,STANDARD,Big Rapids,MI,Mecosta County,America/Detroit
49332,STANDARD,Mecosta,MI,Mecosta County,America/Detroit
49336,STANDARD,Morley,MI,Mecosta County,America/Detroit
49338,STANDARD,Paris,MI,Mecosta County,America/Detroit
49340,STANDARD,Remus,MI,Mecosta County,America/Detroit
49342,STANDARD,Rodney,MI,Mecosta County,America/Detroit
49346,STANDARD,Stanwood,MI,Mecosta County,America/Detroit
44212,STANDARD,Brunswick,OH,Medina County,America/New_York
44215,STANDARD,Chippewa Lake,OH,Medina County,America/New_York
44233,STANDARD,Hinckley,OH,Medina County,America/New_York
44235,STANDARD,Homerville,OH,Medina County,America/New_York
44253,STANDARD,Litchfield,OH,Medina County,America/New_York
44254,STANDARD,Lodi,OH,Medina County,America/New_York
44256,STANDARD,Medina,OH,Medina County,America/New_York
44273,STANDARD,Seville,OH,Medina County,America/New_York
44275,STANDARD,Spencer,OH,Medina County,America/New_York
44280,STANDARD,Valley City,OH,Medina County,America/New_York
44281,STANDARD,Wadsworth,OH,Medina County,America/New_York
78009,STANDARD,Castroville,TX,Medina County,America/Chicago
78016,STANDARD,Devine,TX,Medina County,America/Chicago
78039,STANDARD,La Coste,TX,Medina County,America/Chicago
78056,STANDARD,Mico,TX,Medina County,America/Chicago
78059,STANDARD,Natalia,TX,Medina County,America/Chicago
78066,STANDARD,Rio Medina,TX,Medina County,America/Chicago
78850,STANDARD,D Hanis,TX,Medina County,America/Chicago
78861,STANDARD,Hondo,TX,Medina County,America/Chicago
78886,STANDARD,Yancey,TX,Medina County,America/Chicago
55324,STANDARD,Darwin,MN,Meeker County,America/Chicago
55325,STANDARD,Dassel,MN,Meeker County,America/Chicago
55355,STANDARD,Litchfield,MN,Meeker County,America/Chicago
55389,STANDARD,Watkins,MN,Meeker County,America/Chicago
56228,STANDARD,Cosmos,MN,Meeker County,America/Chicago
56243,STANDARD,Grove City,MN,Meeker County,America/Chicago
37322,STANDARD,Decatur,TN,Meigs County,America/New_York
37880,STANDARD,Ten Mile,TN,Meigs County,America/New_York
45741,STANDARD,Langsville,OH,Meigs County,America/New_York
45743,STANDARD,Long Bottom,OH,Meigs County,America/New_York
45760,STANDARD,Middleport,OH,Meigs County,America/New_York
45769,STANDARD,Pomeroy,OH,Meigs County,America/New_York
45770,STANDARD,Portland,OH,Meigs County,America/New_York
45771,STANDARD,Racine,OH,Meigs County,America/New_York
45772,STANDARD,Reedsville,OH,Meigs County,America/New_York
45775,STANDARD,Rutland,OH,Meigs County,America/New_York
45776,STANDARD,Shade,OH,Meigs County,America/New_York
57560,STANDARD,Norris,SD,Mellette County,America/Chicago
57566,STANDARD,Parmelee,SD,Mellette County,America/Chicago
57579,STANDARD,White River,SD,Mellette County,America/Chicago
57585,STANDARD,Wood,SD,Mellette County,America/Chicago
62613,STANDARD,Athens,IL,Menard County,America/Chicago
62642,STANDARD,Greenview,IL,Menard County,America/Chicago
62659,STANDARD,Lincolns New Salem,IL,Menard County,America/Chicago
62673,STANDARD,Oakford,IL,Menard County,America/Chicago
62675,STANDARD,Petersburg,IL,Menard County,America/Chicago
62688,STANDARD,Tallula,IL,Menard County,America/Chicago
76841,STANDARD,Fort Mc Kavett,TX,Menard County,America/Chicago
76848,STANDARD,Hext,TX,Menard County,America/Chicago
76859,STANDARD,Menard,TX,Menard County,America/Chicago
95410,STANDARD,Albion,CA,Mendocino County,America/Los_Angeles
95415,STANDARD,Boonville,CA,Mendocino County,America/Los_Angeles
95417,STANDARD,Branscomb,CA,Mendocino County,America/Los_Angeles
95420,STANDARD,Caspar,CA,Mendocino County,America/Los_Angeles
95427,STANDARD,Comptche,CA,Mendocino County,America/Los_Angeles
95428,STANDARD,Covelo,CA,Mendocino County,America/Los_Angeles
95429,STANDARD,Dos Rios,CA,Mendocino County,America/Los_Angeles
95432,STANDARD,Elk,CA,Mendocino County,America/Los_Angeles
95437,STANDARD,Fort Bragg,CA,Mendocino County,America/Los_Angeles
95445,STANDARD,Gualala,CA,Mendocino County,America/Los_Angeles
95449,STANDARD,Hopland,CA,Mendocino County,America/Los_Angeles
95454,STANDARD,Laytonville,CA,Mendocino County,America/Los_Angeles
95456,STANDARD,Little River,CA,Mendocino County,America/Los_Angeles
95459,STANDARD,Manchester,CA,Mendocino County,America/Los_Angeles
95460,STANDARD,Mendocino,CA,Mendocino County,America/Los_Angeles
95463,STANDARD,Navarro,CA,Mendocino County,America/Los_Angeles
95466,STANDARD,Philo,CA,Mendocino County,America/Los_Angeles
95468,STANDARD,Point Arena,CA,Mendocino County,America/Los_Angeles
95469,STANDARD,Potter Valley,CA,Mendocino County,America/Los_Angeles
95470,STANDARD,Redwood Valley,CA,Mendocino County,America/Los_Angeles
95482,STANDARD,Ukiah,CA,Mendocino County,America/Los_Angeles
95488,STANDARD,Westport,CA,Mendocino County,America/Los_Angeles
95490,STANDARD,Willits,CA,Mendocino County,America/Los_Angeles
95494,STANDARD,Yorkville,CA,Mendocino County,America/Los_Angeles
95585,STANDARD,Leggett,CA,Mendocino County,America/Los_Angeles
95587,STANDARD,Piercy,CA,Mendocino County,America/Los_Angeles
40316,STANDARD,Denniston,KY,Menifee County,America/New_York
40322,STANDARD,Frenchburg,KY,Menifee County,America/New_York
40346,STANDARD,Means,KY,Menifee County,America/New_York
40387,STANDARD,Wellington,KY,Menifee County,America/New_York
49812,STANDARD,Carney,MI,Menominee County,America/Menominee
49821,STANDARD,Daggett,MI,Menominee County,America/Menominee
49847,STANDARD,Hermansville,MI,Menominee County,America/Menominee
49848,STANDARD,Ingalls,MI,Menominee County,America/Menominee
49858,STANDARD,Menominee,MI,Menominee County,America/Menominee
49873,STANDARD,Perronville,MI,Menominee County,America/Menominee
49874,STANDARD,Powers,MI,Menominee County,America/Menominee
49886,STANDARD,Spalding,MI,Menominee County,America/Menominee
49887,STANDARD,Stephenson,MI,Menominee County,America/Menominee
49893,STANDARD,Wallace,MI,Menominee County,America/Menominee
49896,STANDARD,Wilson,MI,Menominee County,America/Menominee
54135,STANDARD,Keshena,WI,Menominee County,America/Chicago
54150,STANDARD,Neopit,WI,Menominee County,America/Chicago
93620,STANDARD,Dos Palos,CA,Merced County,America/Los_Angeles
93635,STANDARD,Los Banos,CA,Merced County,America/Los_Angeles
95301,STANDARD,Atwater,CA,Merced County,America/Los_Angeles
95303,STANDARD,Ballico,CA,Merced County,America/Los_Angeles
95315,STANDARD,Delhi,CA,Merced County,America/Los_Angeles
95317,STANDARD,El Nido,CA,Merced County,America/Los_Angeles
95322,STANDARD,Gustine,CA,Merced County,America/Los_Angeles
95324,STANDARD,Hilmar,CA,Merced County,America/Los_Angeles
95333,STANDARD,Le Grand,CA,Merced County,America/Los_Angeles
95334,STANDARD,Livingston,CA,Merced County,America/Los_Angeles
95340,STANDARD,Merced,CA,Merced County,America/Los_Angeles
95341,STANDARD,Merced,CA,Merced County,America/Los_Angeles
95343,STANDARD,Merced,CA,Merced County,America/Los_Angeles
95348,STANDARD,Merced,CA,Merced County,America/Los_Angeles
95365,STANDARD,Planada,CA,Merced County,America/Los_Angeles
95369,STANDARD,Snelling,CA,Merced County,America/Los_Angeles
95374,STANDARD,Stevinson,CA,Merced County,America/Los_Angeles
95388,STANDARD,Winton,CA,Merced County,America/Los_Angeles
08512,STANDARD,Cranbury,NJ,Mercer County,America/New_York
08520,STANDARD,Hightstown,NJ,Mercer County,America/New_York
08525,STANDARD,Hopewell,NJ,Mercer County,America/New_York
08534,STANDARD,Pennington,NJ,Mercer County,America/New_York
08540,STANDARD,Princeton,NJ,Mercer County,America/New_York
08542,STANDARD,Princeton,NJ,Mercer County,America/New_York
08550,STANDARD,Princeton Junction,NJ,Mercer County,America/New_York
08560,STANDARD,Titusville,NJ,Mercer County,America/New_York
08608,STANDARD,Trenton,NJ,Mercer County,America/New_York
08609,STANDARD,Trenton,NJ,Mercer County,America/New_York
08610,STANDARD,Trenton,NJ,Mercer County,America/New_York
08611,STANDARD,Trenton,NJ,Mercer County,America/New_York
08618,STANDARD,Trenton,NJ,Mercer County,America/New_York
08619,STANDARD,Trenton,NJ,Mercer County,America/New_York
08620,STANDARD,Trenton,NJ,Mercer County,America/New_York
08628,STANDARD,Trenton,NJ,Mercer County,America/New_York
08629,STANDARD,Trenton,NJ,Mercer County,America/New_York
08638,STANDARD,Trenton,NJ,Mercer County,America/New_York
08648,STANDARD,Lawrence Township,NJ,Mercer County,America/New_York
08690,STANDARD,Trenton,NJ,Mercer County,America/New_York
08691,STANDARD,Trenton,NJ,Mercer County,America/New_York
16114,STANDARD,Clarks Mills,PA,Mercer County,America/New_York
16121,STANDARD,Farrell,PA,Mercer County,America/New_York
16124,STANDARD,Fredonia,PA,Mercer County,America/New_York
16125,STANDARD,Greenville,PA,Mercer County,America/New_York
16127,STANDARD,Grove City,PA,Mercer County,America/New_York
16130,STANDARD,Hadley,PA,Mercer County,America/New_York
16133,STANDARD,Jackson Center,PA,Mercer County,America/New_York
16137,STANDARD,Mercer,PA,Mercer County,America/New_York
16145,STANDARD,Sandy Lake,PA,Mercer County,America/New_York
16146,STANDARD,Sharon,PA,Mercer County,America/New_York
16148,STANDARD,Hermitage,PA,Mercer County,America/New_York
16150,STANDARD,Sharpsville,PA,Mercer County,America/New_York
16153,STANDARD,Stoneboro,PA,Mercer County,America/New_York
16154,STANDARD,Transfer,PA,Mercer County,America/New_York
16159,STANDARD,West Middlesex,PA,Mercer County,America/New_York
16311,STANDARD,Carlton,PA,Mercer County,America/New_York
24701,STANDARD,Bluefield,WV,Mercer County,America/New_York
24712,STANDARD,Athens,WV,Mercer County,America/New_York
24714,STANDARD,Beeson,WV,Mercer County,America/New_York
24715,STANDARD,Bramwell,WV,Mercer County,America/New_York
24724,STANDARD,Freeman,WV,Mercer County,America/New_York
24731,STANDARD,Kegley,WV,Mercer County,America/New_York
24733,STANDARD,Lashmeet,WV,Mercer County,America/New_York
24736,STANDARD,Matoaka,WV,Mercer County,America/New_York
24739,STANDARD,Princeton,WV,Mercer County,America/New_York
24740,STANDARD,Princeton,WV,Mercer County,America/New_York
24747,STANDARD,Rock,WV,Mercer County,America/New_York
25820,STANDARD,Camp Creek,WV,Mercer County,America/New_York
25841,STANDARD,Flat Top,WV,Mercer County,America/New_York
25922,STANDARD,Spanishburg,WV,Mercer County,America/New_York
